id,username,created_at,lng,lat,text
1517593281429118976,ru4usm2,Fri Apr 22 19:56:48 +0000 2022,-90.15517249999999,32.229113,Heck yes. @eaglems686 #PackThePete #SMTTT #EverythingMatters #TalonsUp
1517593306087186434,nicole_dwight,Fri Apr 22 19:56:54 +0000 2022,-85.9785995,35.8305215,I am cackling over here! How did I miss this?!?! 💀💀〽️〽️〽️〽️〽️💕✨💙@memgrizz
1517593339708727301,AftonAphmau,Fri Apr 22 19:57:02 +0000 2022,-92.13127399999999,34.7519365,@IronBloodleader @TheMadGalaxy Z73: lonely
1517593351511547904,AshCademic,Fri Apr 22 19:57:05 +0000 2022,-91.0907995,30.4591,Took my dad to his first @LSUbaseball game last night and we were able to see 2 home runs ⚾️ Although he is pretty… https://t.co/r8BDtVxRgn
1517593422105882624,Girl93Bama,Fri Apr 22 19:57:22 +0000 2022,-86.6807375,32.576227,@HarleyHoney91 I would be happy to send you some.  I got a mixture but of course you can get all kinds of flavors.… https://t.co/g9TxtWG11o
1517593434961424402,Charress,Fri Apr 22 19:57:25 +0000 2022,-88.16155549999999,30.683649,"Earth Day: the country’s biggest polluters are right here in the South, and they are misleading us all.Each compan… https://t.co/KuZNxJYRpB"
1517593474941562881,schofieldkid249,Fri Apr 22 19:57:34 +0000 2022,-92.13127399999999,34.7519365,Preach. ✊
1517593488447229960,Jasmine_H12,Fri Apr 22 19:57:37 +0000 2022,-86.6807375,32.576227,Cause why they out of stock on all the Marc Jacob bags I wanted 🫠
1517593494256291841,PutMeInCoach627,Fri Apr 22 19:57:39 +0000 2022,-91.0907995,30.4591,Couldnt have been me😮‍💨 https://t.co/h8GDdiTYVe
1517593503144058890,whs39042,Fri Apr 22 19:57:41 +0000 2022,-90.1580165,32.230987,@Lisa23_100 It’s a 3 day weekend here due to a State Holiday on Monday so I definitely need to work on something non work related! 🇺🇸
1517593505299902464,cresson_melissa,Fri Apr 22 19:57:41 +0000 2022,-91.0907995,30.4591,I see lots of road trips to B’ham in my future!
1517593542138515457,imdjmaajor,Fri Apr 22 19:57:50 +0000 2022,-91.40100849999999,30.937336000000002,come on brudda 😂
1517593553119203328,Mjsfetishes,Fri Apr 22 19:57:53 +0000 2022,-85.9785995,35.8305215,@DevanDixon4 I don’t need his help. I simply wanted to give him the neighborly courtesy of using the folks that ori… https://t.co/mjvw7M4rS9
1517593581543837697,tmj_mem_nursing,Fri Apr 22 19:58:00 +0000 2022,-90.0489801,35.1495343,"Click the link in our bio to see currently open #Nursing jobs like ""Inpatient Services Program Manager I"" at Fresen… https://t.co/GQyW3LXSHz"
1517593586002448386,AftonAphmau,Fri Apr 22 19:58:01 +0000 2022,-92.13127399999999,34.7519365,@DestroyerKiev All three dear
1517593599331942400,Kj_aMF,Fri Apr 22 19:58:04 +0000 2022,-85.9785995,35.8305215,proud of lil ole mckenzie .. cos we turnt da lil city up last night 🤣🤣
1517593640327127042,ChuckNasty870,Fri Apr 22 19:58:14 +0000 2022,-89.92202900000001,35.1335205,@FQArkansas Tomrorow night! What’s your favorite song? I’ll shoot you some video.
1517593641010835459,sarahvogel__,Fri Apr 22 19:58:14 +0000 2022,-92.13127399999999,34.7519365,@ash8198 Basically what happened. and that’s how they treat all of them now. it’s stupid
1517593681821380608,BaseballOakdale,Fri Apr 22 19:58:23 +0000 2022,-85.9785995,35.8305215,Eagles sweep double header with Sunbright 12-1 and 10-0. #OakdaleBaseball #GBR #oneOakdale
1517593689308241920,AutumnDamnIt,Fri Apr 22 19:58:25 +0000 2022,-92.13127399999999,34.7519365,@stacyryburn Ask him about the damned old rodeo.
1517593710132973568,falconfans_,Fri Apr 22 19:58:30 +0000 2022,-89.87644900000001,32.571032,round 1 of 🥎 &amp; ⚾️ playoffs!the girls have Hamilton boys have jumpertown
1517593713454768128,GeorgeDockery,Fri Apr 22 19:58:31 +0000 2022,-86.6807375,32.576227,@DailyCaller Pres Obama... The King of disinformation.1. Benghazi attack caused by anti Muslim movie. Wrong2. Rus… https://t.co/yERx5XhEJm
1517593714620829696,SamieFetzer2,Fri Apr 22 19:58:31 +0000 2022,-89.92202900000001,35.1335205,@K_L_E_ but it’s been waiting for you
1517593739874684929,sarahvogel__,Fri Apr 22 19:58:37 +0000 2022,-92.13127399999999,34.7519365,@RandallHogWPS I think so🤷🏼‍♀️
1517593810838163461,BjComedy,Fri Apr 22 19:58:54 +0000 2022,-91.0907995,30.4591,Tonight at the @BatonImprov we are honored to share the stage with @blackimprovall1! Hosted by @farfancomedy https://t.co/ZChFTQSEth
1517593817612013570,AaronWL42,Fri Apr 22 19:58:56 +0000 2022,-86.6807375,32.576227,@ARservativeMom How about the #WorkFromHome kind? 😉 https://t.co/x0HESUpE86
1517593889087143936,bradxperez,Fri Apr 22 19:59:13 +0000 2022,-86.6807375,32.576227,my driver is quacked @TheOnePizzaMan https://t.co/KTn64F7jxC
1517593913263022080,PHILLYcheeeez,Fri Apr 22 19:59:19 +0000 2022,-89.92202900000001,35.1335205,@SuperJaxicle You love flops
1517594043395547138,imdjmaajor,Fri Apr 22 19:59:50 +0000 2022,-91.40100849999999,30.937336000000002,"DAY PARTY!! RN POP OUT !! VIOLA RD RUSTON, LA"
1517594098005385217,moutoncovewx,Fri Apr 22 20:00:03 +0000 2022,-92.218675,29.875016,83.3F (Feels: 87.2F) - Humidity: 67% - Wind: 5.1mph ESE - Gust: 6.8mph - Pressure: 30.165in #weather https://t.co/75yzNJ23Eh
1517594201743048706,KCLowerElem,Fri Apr 22 20:00:27 +0000 2022,-89.87644900000001,32.571032,Did you know it’s Earth Day? A perfect spring day to plant beautiful flowers! #aloveforlearningstartshere… https://t.co/BIOPfYAUx8
1517594283846557698,itsdubie,Fri Apr 22 20:00:47 +0000 2022,-91.06646,30.3878805,You just play yo part right!
1517594299424296965,SUlrich09,Fri Apr 22 20:00:51 +0000 2022,-89.87644900000001,32.571032,Got to get it done in the classroom as well. First year in high school and received the Gold Award for Academic Hon… https://t.co/Py48iLvQtG
1517594399932358659,GLogan_Musco,Fri Apr 22 20:01:15 +0000 2022,-89.87644900000001,32.571032,@shanerodgers73 @WLsoftball1 @WestLauderdale1 Agreed!
1517594399743614976,Natedoggjones1,Fri Apr 22 20:01:15 +0000 2022,-88.811566,33.466052,Frosted Brown Sugar Bear is literally Heaven in a cup 🤩😋 https://t.co/QRKzZSrfY2
1517594428788989952,tmj_mem_edu,Fri Apr 22 20:01:22 +0000 2022,-90.0489801,35.1495343,"Want to land a job like ""Research Nurse- Clinical Research Center"" at The University of Tennessee? Applicant tracki… https://t.co/84VehgMCQz"
1517594506828394496,Mjsfetishes,Fri Apr 22 20:01:40 +0000 2022,-85.9785995,35.8305215,"FYI: I need someone to pressure clean &amp; paint the roof, a landscaper, a handyman to build some furniture &amp; a person… https://t.co/Nx0mRw6wzC"
1517594558103797766,kiriah4real,Fri Apr 22 20:01:52 +0000 2022,-89.94995399999999,34.3088885,giving #AbbottElementary a try and idk🥴🥴
1517594563363418114,AWFMemphis,Fri Apr 22 20:01:54 +0000 2022,-89.92202900000001,35.1335205,It’s always darkest before dawn.
1517594604090056707,danielagates,Fri Apr 22 20:02:03 +0000 2022,-94.1648483,36.0881462,Drinking a Coffee IPA by @fossilcovebrew @ Fossil Cove Brewery — https://t.co/cvMpHOSUmc
1517594672708964353,MyBigSexy,Fri Apr 22 20:02:20 +0000 2022,-86.6807375,32.576227,Can’t wait to see these fellas! Gonna be a dang good Thursday
1517594683496669189,Hennysmom07,Fri Apr 22 20:02:22 +0000 2022,-92.13127399999999,34.7519365,"@JoyceSmileBig Respectfully, I don’t think it was Liz Cheney. My money is on Elise Stefanik…or someone on her team.… https://t.co/lhYagt4oWW"
1517594689423085568,tmj_retailjobs,Fri Apr 22 20:02:24 +0000 2022,-90.0022958,34.9918587,"If you're looking for work in #Southaven, MS, check out this job: https://t.co/XFVRQyJWsZ #Retail"
1517594696868061186,TwoCount_Lentz,Fri Apr 22 20:02:25 +0000 2022,-89.92202900000001,35.1335205,You can’t fight for someone that isn’t willing to be fought for #FridayThoughts
1517594726916104198,sedariahh,Fri Apr 22 20:02:33 +0000 2022,-91.0907995,30.4591,see if I had a blunt! I would not be crying.
1517594811775307786,bigcelene,Fri Apr 22 20:02:53 +0000 2022,-89.92202900000001,35.1335205,@Ny718allday @nomoresani @Zone15Dre @missshrey_ this tweet hurt mah chest cs i literally bought a humidifier not to… https://t.co/ikvulcqRLQ
1517594867542679557,TommyDa44275748,Fri Apr 22 20:03:06 +0000 2022,-89.87644900000001,32.571032,@Kenny_Mayne AT WHAT COST TO THE AMERICANS PEOPLE?
1517594894205870080,GeorgeDockery,Fri Apr 22 20:03:12 +0000 2022,-86.6807375,32.576227,@DailyCaller 4. Sea levels would be up by now.  Well he bought beachfront property.5.  Tells Russia secretly to wa… https://t.co/n5cPhuKu4w
1517594900656709632,Mjsfetishes,Fri Apr 22 20:03:14 +0000 2022,-85.9785995,35.8305215,@DevanDixon4 He’s choosing the kind of neighbor he wants to have by his attitude. I give people plenty of chances to prove me wrong.
1517594939789656064,Kia3203,Fri Apr 22 20:03:23 +0000 2022,-90.1580165,32.230987,@FetchRewards Taking a walk during lunchtime.
1517594945221271554,schofieldkid249,Fri Apr 22 20:03:25 +0000 2022,-92.13127399999999,34.7519365,"@TonyTodd54 Happy Earth Day, Tony. 🌎😉 https://t.co/CitAgRq0qU"
1517594956290007042,ty1of1,Fri Apr 22 20:03:27 +0000 2022,-91.40100849999999,30.937336000000002,KAT said “we in Minnesota now” and got dusted💀💀💀💀💀
1517594982042976264,heidi_seidr,Fri Apr 22 20:03:33 +0000 2022,-92.13127399999999,34.7519365,I'm having a hectic day. Sorry not around
